Datetime,SPY,^SPX
2023-01-03 16:04:00-05:00,380.25,3824.14
2023-01-03 16:05:00-05:00,380.31,3824.14
2023-01-03 16:06:00-05:00,380.42,3824.14
2023-01-03 16:07:00-05:00,380.52,3824.14
2023-01-03 16:08:00-05:00,380.46,3824.14
2023-01-03 16:09:00-05:00,380.46,3824.14
2023-01-03 16:10:00-05:00,380.46,3824.14
2023-01-03 16:11:00-05:00,380.6,3824.14
2023-01-03 16:12:00-05:00,380.66,3824.14
2023-01-03 16:13:00-05:00,380.43,3824.14
2023-01-03 16:14:00-05:00,380.33,3824.14
2023-01-03 16:15:00-05:00,380.53,3824.14
2023-01-03 16:16:00-05:00,380.615,3824.14
2023-01-03 16:17:00-05:00,380.65,3824.14
2023-01-03 16:18:00-05:00,380.67,3824.14
2023-01-03 16:19:00-05:00,380.67,3824.14
2023-01-03 16:20:00-05:00,380.7,3824.14
2023-01-03 16:21:00-05:00,380.67,
2023-01-03 16:22:00-05:00,380.61,
2023-01-03 16:23:00-05:00,380.6,
2023-01-03 16:24:00-05:00,380.59,
2023-01-03 16:25:00-05:00,380.68,
2023-01-03 16:26:00-05:00,380.65,
2023-01-03 16:27:00-05:00,380.59,
2023-01-03 16:28:00-05:00,380.62,
2023-01-03 16:29:00-05:00,380.6,
2023-01-03 16:30:00-05:00,380.62,
2023-01-03 16:31:00-05:00,380.56,
2023-01-03 16:32:00-05:00,380.54,
2023-01-03 16:33:00-05:00,380.55,
2023-01-03 16:34:00-05:00,380.5,
2023-01-03 16:35:00-05:00,380.54,
2023-01-03 16:36:00-05:00,380.52,
2023-01-03 16:37:00-05:00,380.55,
2023-01-03 16:38:00-05:00,380.5,
2023-01-03 16:39:00-05:00,380.495,
2023-01-03 16:40:00-05:00,380.56,
2023-01-03 16:41:00-05:00,380.53,
2023-01-03 16:42:00-05:00,380.53,
2023-01-03 16:43:00-05:00,380.55,
2023-01-03 16:44:00-05:00,380.52,
2023-01-03 16:45:00-05:00,380.575,
2023-01-03 16:46:00-05:00,380.57,
2023-01-03 16:47:00-05:00,380.545,
2023-01-03 16:48:00-05:00,380.68,
2023-01-03 16:49:00-05:00,380.68,
2023-01-03 16:50:00-05:00,380.72,
2023-01-03 16:51:00-05:00,380.67,
2023-01-03 16:52:00-05:00,380.69,
2023-01-03 16:53:00-05:00,380.71,
2023-01-03 16:54:00-05:00,380.775,
2023-01-03 16:55:00-05:00,380.78,
2023-01-03 16:56:00-05:00,380.781,
2023-01-03 16:57:00-05:00,380.76,
2023-01-03 16:58:00-05:00,380.725,
2023-01-03 16:59:00-05:00,380.68,
2023-01-03 17:00:00-05:00,380.65,
2023-01-03 17:01:00-05:00,395.18655,
2023-01-03 17:02:00-05:00,380.615,
2023-01-03 17:03:00-05:00,380.66,
2023-01-03 17:04:00-05:00,380.645,
2023-01-03 17:05:00-05:00,380.68,
2023-01-03 17:06:00-05:00,380.64,
2023-01-03 17:07:00-05:00,369.3487,
2023-01-03 17:08:00-05:00,380.69,
2023-01-03 17:09:00-05:00,380.58,
2023-01-03 17:10:00-05:00,380.58,
2023-01-03 17:11:00-05:00,380.55,
2023-01-03 17:12:00-05:00,380.58,
2023-01-03 17:13:00-05:00,380.64,
2023-01-03 17:14:00-05:00,380.64,
2023-01-03 17:15:00-05:00,380.575,
2023-01-03 17:16:00-05:00,380.53,
2023-01-03 17:17:00-05:00,380.6,
2023-01-03 17:18:00-05:00,380.6,
2023-01-03 17:19:00-05:00,380.605,3824.14
2023-01-03 17:20:00-05:00,380.6,
2023-01-03 17:21:00-05:00,380.59,
2023-01-03 17:22:00-05:00,380.585,
2023-01-03 17:23:00-05:00,380.61,
2023-01-03 17:24:00-05:00,380.61,
2023-01-03 17:25:00-05:00,380.61,
2023-01-03 17:26:00-05:00,380.56,
2023-01-03 17:27:00-05:00,380.605,
2023-01-03 17:28:00-05:00,380.57,
2023-01-03 17:29:00-05:00,380.64,
2023-01-03 17:30:00-05:00,380.6,
2023-01-03 17:31:00-05:00,380.56,
2023-01-03 17:32:00-05:00,380.605,
2023-01-03 17:33:00-05:00,380.56,
2023-01-03 17:34:00-05:00,380.58,
2023-01-03 17:35:00-05:00,380.6,
2023-01-03 17:36:00-05:00,380.58,
2023-01-03 17:37:00-05:00,380.6,
2023-01-03 17:38:00-05:00,380.6,
2023-01-03 17:39:00-05:00,380.57,
2023-01-03 17:40:00-05:00,380.57,
2023-01-03 17:41:00-05:00,380.57,
2023-01-03 17:42:00-05:00,380.6,
2023-01-03 17:43:00-05:00,380.61,
2023-01-03 17:44:00-05:00,380.61,
2023-01-03 17:45:00-05:00,380.58,
2023-01-03 17:46:00-05:00,380.57,
2023-01-03 17:47:00-05:00,380.57,
2023-01-03 17:48:00-05:00,380.6,
2023-01-03 17:49:00-05:00,380.65,
2023-01-03 17:50:00-05:00,380.57,
2023-01-03 17:51:00-05:00,380.61,
2023-01-03 17:52:00-05:00,380.6,
2023-01-03 17:53:00-05:00,380.61,
2023-01-03 17:54:00-05:00,380.62,
2023-01-03 17:55:00-05:00,380.6,
2023-01-03 17:56:00-05:00,380.625,
2023-01-03 17:57:00-05:00,380.64,
2023-01-03 17:58:00-05:00,380.61,
2023-01-03 17:59:00-05:00,380.64,
2023-01-03 18:00:00-05:00,380.37,
2023-01-03 18:01:00-05:00,380.4,
2023-01-03 18:02:00-05:00,380.56,
2023-01-03 18:03:00-05:00,380.57,
2023-01-03 18:04:00-05:00,380.515,
2023-01-03 18:05:00-05:00,380.52,
2023-01-03 18:06:00-05:00,380.52,
2023-01-03 18:07:00-05:00,380.48,
2023-01-03 18:08:00-05:00,380.535,
2023-01-03 18:09:00-05:00,380.5,
2023-01-03 18:10:00-05:00,380.45,
2023-01-03 18:11:00-05:00,380.455,
2023-01-03 18:12:00-05:00,380.48,
2023-01-03 18:13:00-05:00,380.4,
2023-01-03 18:14:00-05:00,380.365,
2023-01-03 18:15:00-05:00,380.47,
2023-01-03 18:16:00-05:00,380.5,
2023-01-03 18:17:00-05:00,380.475,
2023-01-03 18:18:00-05:00,380.49,
2023-01-03 18:19:00-05:00,380.54,
2023-01-03 18:20:00-05:00,380.63,
2023-01-03 18:21:00-05:00,380.62,
2023-01-03 18:22:00-05:00,380.56,
2023-01-03 18:23:00-05:00,380.55,
2023-01-03 18:24:00-05:00,380.5,
2023-01-03 18:25:00-05:00,380.52,
2023-01-03 18:26:00-05:00,380.52,
2023-01-03 18:27:00-05:00,380.52,
2023-01-03 18:28:00-05:00,380.53,
2023-01-03 18:29:00-05:00,380.635,
2023-01-03 18:30:00-05:00,380.57,
2023-01-03 18:31:00-05:00,380.55,
2023-01-03 18:32:00-05:00,380.5,
2023-01-03 18:33:00-05:00,381.1301,
2023-01-03 18:34:00-05:00,380.48,
2023-01-03 18:35:00-05:00,380.43,
2023-01-03 18:36:00-05:00,380.445,
2023-01-03 18:37:00-05:00,380.48,
2023-01-03 18:38:00-05:00,380.5,
2023-01-03 18:39:00-05:00,380.48,
2023-01-03 18:40:00-05:00,380.465,
2023-01-03 18:41:00-05:00,380.6,
2023-01-03 18:42:00-05:00,380.62,
2023-01-03 18:43:00-05:00,380.69,
2023-01-03 18:44:00-05:00,380.65,
2023-01-03 18:45:00-05:00,380.605,
2023-01-03 18:46:00-05:00,380.585,
2023-01-03 18:47:00-05:00,380.64,
2023-01-03 18:48:00-05:00,380.64,
2023-01-03 18:49:00-05:00,380.7,
2023-01-03 18:50:00-05:00,380.67,
2023-01-03 18:51:00-05:00,380.77,
2023-01-03 18:52:00-05:00,380.75,
2023-01-03 18:53:00-05:00,380.71,
2023-01-03 18:54:00-05:00,380.73,
2023-01-03 18:55:00-05:00,380.64,
2023-01-03 18:56:00-05:00,380.9099,
2023-01-03 18:57:00-05:00,380.705,
2023-01-03 18:58:00-05:00,380.75,
2023-01-03 18:59:00-05:00,380.79,
2023-01-03 19:00:00-05:00,380.84,
2023-01-03 19:01:00-05:00,380.85,
2023-01-03 19:02:00-05:00,380.86,
2023-01-03 19:03:00-05:00,380.83,
2023-01-03 19:04:00-05:00,380.78,
2023-01-03 19:05:00-05:00,380.67,
2023-01-03 19:06:00-05:00,380.74,
2023-01-03 19:07:00-05:00,380.72,
2023-01-03 19:08:00-05:00,380.735,
2023-01-03 19:09:00-05:00,380.73,
2023-01-03 19:10:00-05:00,380.73,
2023-01-03 19:11:00-05:00,380.745,
2023-01-03 19:12:00-05:00,380.705,
2023-01-03 19:13:00-05:00,380.76,
2023-01-03 19:14:00-05:00,380.81,
2023-01-03 19:15:00-05:00,380.77,
2023-01-03 19:16:00-05:00,380.81,
2023-01-03 19:17:00-05:00,380.765,
2023-01-03 19:18:00-05:00,380.77,
2023-01-03 19:19:00-05:00,380.78,
2023-01-03 19:20:00-05:00,380.84,
2023-01-03 19:21:00-05:00,380.86,
2023-01-03 19:22:00-05:00,381.01,
2023-01-03 19:23:00-05:00,381.03,
2023-01-03 19:24:00-05:00,381.06,
2023-01-03 19:25:00-05:00,381.0604,
2023-01-03 19:26:00-05:00,381.02,
2023-01-03 19:27:00-05:00,381.09,
2023-01-03 19:28:00-05:00,381.04,
2023-01-03 19:29:00-05:00,381.1,
2023-01-03 19:30:00-05:00,381.085,
2023-01-03 19:31:00-05:00,381.09,
2023-01-03 19:32:00-05:00,381.1,
2023-01-03 19:33:00-05:00,380.93,
2023-01-03 19:34:00-05:00,380.97,
2023-01-03 19:35:00-05:00,380.96,
2023-01-03 19:36:00-05:00,380.88,
2023-01-03 19:37:00-05:00,380.73,
2023-01-03 19:38:00-05:00,380.67,
2023-01-03 19:39:00-05:00,380.72,
2023-01-03 19:40:00-05:00,380.67,
2023-01-03 19:41:00-05:00,380.65,
2023-01-03 19:42:00-05:00,380.69,
2023-01-03 19:43:00-05:00,380.715,
2023-01-03 19:44:00-05:00,380.725,
2023-01-03 19:45:00-05:00,380.75,
2023-01-03 19:46:00-05:00,380.68,
2023-01-03 19:47:00-05:00,380.73,
2023-01-03 19:48:00-05:00,380.73,
2023-01-03 19:49:00-05:00,380.7,
2023-01-03 19:50:00-05:00,380.66,
2023-01-03 19:51:00-05:00,380.64,
2023-01-03 19:52:00-05:00,380.68,
2023-01-03 19:53:00-05:00,380.75,
2023-01-03 19:54:00-05:00,380.76,
2023-01-03 19:55:00-05:00,380.76,
2023-01-03 19:56:00-05:00,380.82,
2023-01-03 19:57:00-05:00,380.77,
2023-01-03 19:58:00-05:00,380.75,
2023-01-03 19:59:00-05:00,380.755,
2023-01-04 04:00:00-05:00,382.49,
2023-01-04 04:01:00-05:00,382.37,
2023-01-04 04:02:00-05:00,382.31,
2023-01-04 04:03:00-05:00,382.41,
2023-01-04 04:04:00-05:00,382.44,
2023-01-04 04:05:00-05:00,382.41,
2023-01-04 04:06:00-05:00,382.26,
2023-01-04 04:07:00-05:00,382.34,
2023-01-04 04:08:00-05:00,382.3,
2023-01-04 04:09:00-05:00,382.12,
2023-01-04 04:12:00-05:00,382.19,
2023-01-04 04:13:00-05:00,382.38,
2023-01-04 04:14:00-05:00,382.3,
2023-01-04 04:15:00-05:00,382.15,
2023-01-04 04:16:00-05:00,382.31,
2023-01-04 04:17:00-05:00,382.31,
2023-01-04 04:18:00-05:00,382.32,
2023-01-04 04:19:00-05:00,382.4,
2023-01-04 04:20:00-05:00,382.38,
2023-01-04 04:21:00-05:00,382.34,
2023-01-04 04:22:00-05:00,382.45,
2023-01-04 04:23:00-05:00,382.47,
2023-01-04 04:24:00-05:00,382.37,
2023-01-04 04:25:00-05:00,382.26,
2023-01-04 04:26:00-05:00,382.15,
2023-01-04 04:27:00-05:00,382.1,
2023-01-04 04:28:00-05:00,382.11,
2023-01-04 04:29:00-05:00,382.06,
2023-01-04 04:30:00-05:00,382.0,
2023-01-04 04:31:00-05:00,382.04,
2023-01-04 04:32:00-05:00,382.25,
2023-01-04 04:33:00-05:00,382.19,
2023-01-04 04:34:00-05:00,382.25,
2023-01-04 04:35:00-05:00,382.29,
2023-01-04 04:36:00-05:00,382.32,
2023-01-04 04:37:00-05:00,382.3,
2023-01-04 04:38:00-05:00,382.31,
2023-01-04 04:39:00-05:00,382.28,
2023-01-04 04:40:00-05:00,382.48,
2023-01-04 04:41:00-05:00,382.41,
2023-01-04 04:42:00-05:00,382.27,
2023-01-04 04:43:00-05:00,382.29,
2023-01-04 04:44:00-05:00,382.34,
2023-01-04 04:45:00-05:00,382.29,
2023-01-04 04:46:00-05:00,382.46,
2023-01-04 04:47:00-05:00,382.55,
2023-01-04 04:48:00-05:00,382.6,
2023-01-04 04:49:00-05:00,382.54,
2023-01-04 04:50:00-05:00,382.65,
2023-01-04 04:51:00-05:00,382.51,
2023-01-04 04:52:00-05:00,382.53,
2023-01-04 04:53:00-05:00,382.47,
2023-01-04 04:54:00-05:00,382.44,
2023-01-04 04:55:00-05:00,382.41,
2023-01-04 04:56:00-05:00,382.48,
2023-01-04 04:57:00-05:00,382.48,
2023-01-04 04:58:00-05:00,382.39,
2023-01-04 04:59:00-05:00,382.38,
2023-01-04 05:00:00-05:00,382.49,
2023-01-04 05:01:00-05:00,382.51,
2023-01-04 05:04:00-05:00,382.65,
2023-01-04 05:05:00-05:00,382.71,
2023-01-04 05:06:00-05:00,382.67,
2023-01-04 05:07:00-05:00,382.71,
2023-01-04 05:08:00-05:00,382.74,
2023-01-04 05:09:00-05:00,382.77,
2023-01-04 05:10:00-05:00,382.87,
2023-01-04 05:11:00-05:00,382.87,
2023-01-04 05:12:00-05:00,382.86,
2023-01-04 05:13:00-05:00,382.77,
2023-01-04 05:14:00-05:00,382.78,
2023-01-04 05:15:00-05:00,382.72,
2023-01-04 05:17:00-05:00,382.66,
2023-01-04 05:18:00-05:00,382.51,
2023-01-04 05:19:00-05:00,382.45,
2023-01-04 05:20:00-05:00,382.46,
2023-01-04 05:22:00-05:00,382.74,
2023-01-04 05:23:00-05:00,382.73,
2023-01-04 05:24:00-05:00,382.65,
2023-01-04 05:27:00-05:00,382.66,
2023-01-04 05:28:00-05:00,382.56,
2023-01-04 05:30:00-05:00,382.56,
2023-01-04 05:31:00-05:00,382.69,
2023-01-04 05:33:00-05:00,382.67,
2023-01-04 05:34:00-05:00,382.6,
2023-01-04 05:35:00-05:00,382.5,
2023-01-04 05:36:00-05:00,382.44,
2023-01-04 05:37:00-05:00,382.26,
2023-01-04 05:38:00-05:00,382.23,
2023-01-04 05:39:00-05:00,381.93,
2023-01-04 05:40:00-05:00,382.01,
2023-01-04 05:41:00-05:00,381.82,
2023-01-04 05:42:00-05:00,381.87,
2023-01-04 05:43:00-05:00,381.78,
2023-01-04 05:44:00-05:00,381.93,
2023-01-04 05:45:00-05:00,381.84,
2023-01-04 05:46:00-05:00,381.98,
2023-01-04 05:47:00-05:00,381.98,
2023-01-04 05:48:00-05:00,382.15,
2023-01-04 05:49:00-05:00,382.15,
2023-01-04 05:50:00-05:00,382.07,
2023-01-04 05:52:00-05:00,382.14,
2023-01-04 05:53:00-05:00,382.14,
2023-01-04 05:54:00-05:00,382.15,
2023-01-04 05:55:00-05:00,382.09,
2023-01-04 05:57:00-05:00,382.1,
2023-01-04 05:58:00-05:00,382.1,
2023-01-04 05:59:00-05:00,382.06,
2023-01-04 06:00:00-05:00,382.12,
2023-01-04 06:01:00-05:00,382.19,
2023-01-04 06:02:00-05:00,382.32,
2023-01-04 06:03:00-05:00,382.26,
2023-01-04 06:04:00-05:00,382.31,
2023-01-04 06:05:00-05:00,382.32,
2023-01-04 06:06:00-05:00,382.3,
2023-01-04 06:07:00-05:00,382.26,
2023-01-04 06:08:00-05:00,382.3,
2023-01-04 06:09:00-05:00,382.52,
2023-01-04 06:10:00-05:00,382.46,
2023-01-04 06:11:00-05:00,382.45,
2023-01-04 06:12:00-05:00,382.56,
2023-01-04 06:13:00-05:00,382.59,
2023-01-04 06:14:00-05:00,382.69,
2023-01-04 06:15:00-05:00,382.7,
2023-01-04 06:17:00-05:00,382.56,
2023-01-04 06:18:00-05:00,382.61,
2023-01-04 06:19:00-05:00,382.52,
2023-01-04 06:20:00-05:00,382.56,
2023-01-04 06:21:00-05:00,382.6,
2023-01-04 06:22:00-05:00,382.57,
2023-01-04 06:24:00-05:00,382.64,
2023-01-04 06:25:00-05:00,382.69,
2023-01-04 06:26:00-05:00,382.52,
2023-01-04 06:27:00-05:00,382.52,
2023-01-04 06:29:00-05:00,382.58,
2023-01-04 06:30:00-05:00,382.59,
2023-01-04 06:31:00-05:00,382.6,
2023-01-04 06:32:00-05:00,382.65,
2023-01-04 06:33:00-05:00,382.64,
2023-01-04 06:34:00-05:00,382.45,
2023-01-04 06:35:00-05:00,382.64,
2023-01-04 06:36:00-05:00,382.84,
2023-01-04 06:37:00-05:00,382.79,
2023-01-04 06:38:00-05:00,382.84,
2023-01-04 06:39:00-05:00,382.79,
2023-01-04 06:41:00-05:00,382.75,
2023-01-04 06:42:00-05:00,382.67,
2023-01-04 06:43:00-05:00,382.64,
2023-01-04 06:44:00-05:00,382.68,
2023-01-04 06:45:00-05:00,382.67,
2023-01-04 06:47:00-05:00,382.6,
2023-01-04 06:49:00-05:00,382.64,
2023-01-04 06:50:00-05:00,382.69,
2023-01-04 06:51:00-05:00,382.74,
2023-01-04 06:53:00-05:00,382.66,
2023-01-04 06:54:00-05:00,382.73,
2023-01-04 06:56:00-05:00,382.79,
2023-01-04 06:57:00-05:00,382.72,
2023-01-04 06:58:00-05:00,382.38,
2023-01-04 06:59:00-05:00,382.34,
2023-01-04 07:00:00-05:00,382.31,
2023-01-04 07:01:00-05:00,382.24,
2023-01-04 07:02:00-05:00,382.24,
2023-01-04 07:03:00-05:00,382.21,
2023-01-04 07:04:00-05:00,382.17,
2023-01-04 07:05:00-05:00,382.14,
2023-01-04 07:06:00-05:00,382.19,
2023-01-04 07:07:00-05:00,382.0,
2023-01-04 07:08:00-05:00,381.95,
2023-01-04 07:09:00-05:00,381.94,
2023-01-04 07:10:00-05:00,382.0,
2023-01-04 07:11:00-05:00,382.17,
2023-01-04 07:12:00-05:00,382.25,
2023-01-04 07:13:00-05:00,382.21,
2023-01-04 07:14:00-05:00,382.2,
2023-01-04 07:15:00-05:00,382.18,
2023-01-04 07:16:00-05:00,382.19,
2023-01-04 07:17:00-05:00,382.17,
2023-01-04 07:18:00-05:00,382.2,
2023-01-04 07:19:00-05:00,382.02,
2023-01-04 07:20:00-05:00,382.0,
2023-01-04 07:21:00-05:00,381.92,
2023-01-04 07:22:00-05:00,381.78,
2023-01-04 07:23:00-05:00,381.85,
2023-01-04 07:24:00-05:00,381.79,
2023-01-04 07:25:00-05:00,381.85,
2023-01-04 07:26:00-05:00,382.0,
2023-01-04 07:27:00-05:00,381.97,
2023-01-04 07:28:00-05:00,381.89,
2023-01-04 07:29:00-05:00,381.88,
2023-01-04 07:30:00-05:00,381.98,
2023-01-04 07:31:00-05:00,381.96,
2023-01-04 07:32:00-05:00,381.98,
2023-01-04 07:33:00-05:00,382.09,
2023-01-04 07:34:00-05:00,382.04,
2023-01-04 07:35:00-05:00,382.04,
2023-01-04 07:36:00-05:00,381.916,
2023-01-04 07:37:00-05:00,382.0,
2023-01-04 07:38:00-05:00,382.0,
2023-01-04 07:39:00-05:00,381.95,
2023-01-04 07:40:00-05:00,381.79,
2023-01-04 07:41:00-05:00,381.85,
2023-01-04 07:42:00-05:00,381.93,
2023-01-04 07:43:00-05:00,381.89,
2023-01-04 07:44:00-05:00,382.01,
2023-01-04 07:45:00-05:00,381.9,
2023-01-04 07:46:00-05:00,381.55,
2023-01-04 07:47:00-05:00,381.61,
2023-01-04 07:48:00-05:00,381.58,
2023-01-04 07:49:00-05:00,381.53,
2023-01-04 07:50:00-05:00,381.46,
2023-01-04 07:51:00-05:00,381.48,
2023-01-04 07:52:00-05:00,381.62,
2023-01-04 07:53:00-05:00,381.68,
2023-01-04 07:54:00-05:00,381.8,
2023-01-04 07:55:00-05:00,381.67,
2023-01-04 07:56:00-05:00,381.76,
2023-01-04 07:57:00-05:00,381.86,
2023-01-04 07:58:00-05:00,381.91,
2023-01-04 07:59:00-05:00,381.84,
2023-01-04 08:00:00-05:00,381.72,
2023-01-04 08:01:00-05:00,381.85,
2023-01-04 08:02:00-05:00,382.03,
2023-01-04 08:03:00-05:00,382.11,
2023-01-04 08:04:00-05:00,382.22,
2023-01-04 08:05:00-05:00,382.12,
2023-01-04 08:06:00-05:00,382.1,
2023-01-04 08:07:00-05:00,382.15,
2023-01-04 08:08:00-05:00,382.25,
2023-01-04 08:09:00-05:00,382.38,
2023-01-04 08:10:00-05:00,382.39,
2023-01-04 08:11:00-05:00,382.42,
2023-01-04 08:12:00-05:00,382.411,
2023-01-04 08:13:00-05:00,382.4,
2023-01-04 08:14:00-05:00,382.37,
2023-01-04 08:15:00-05:00,382.39,
2023-01-04 08:16:00-05:00,382.27,
2023-01-04 08:17:00-05:00,382.34,
2023-01-04 08:18:00-05:00,382.425,
2023-01-04 08:19:00-05:00,382.53,
2023-01-04 08:20:00-05:00,382.68,
2023-01-04 08:21:00-05:00,382.89,
2023-01-04 08:22:00-05:00,382.99,
2023-01-04 08:23:00-05:00,382.97,
2023-01-04 08:24:00-05:00,383.1,
2023-01-04 08:25:00-05:00,383.125,
2023-01-04 08:26:00-05:00,382.97,
2023-01-04 08:27:00-05:00,383.1404,
2023-01-04 08:28:00-05:00,383.01,
2023-01-04 08:29:00-05:00,382.96,
2023-01-04 08:30:00-05:00,383.09,
2023-01-04 08:31:00-05:00,383.09,
2023-01-04 08:32:00-05:00,383.1,
2023-01-04 08:33:00-05:00,383.06,
2023-01-04 08:34:00-05:00,383.0,
2023-01-04 08:35:00-05:00,382.8,
2023-01-04 08:36:00-05:00,382.89,
2023-01-04 08:37:00-05:00,382.9,
2023-01-04 08:38:00-05:00,382.94,
2023-01-04 08:39:00-05:00,383.02,
2023-01-04 08:40:00-05:00,382.89,
2023-01-04 08:41:00-05:00,382.995,
2023-01-04 08:42:00-05:00,383.05,
2023-01-04 08:43:00-05:00,383.06,
2023-01-04 08:44:00-05:00,383.17,
2023-01-04 08:45:00-05:00,383.27,
2023-01-04 08:46:00-05:00,383.24,
2023-01-04 08:47:00-05:00,383.06,
2023-01-04 08:48:00-05:00,383.16,
2023-01-04 08:49:00-05:00,383.18,
2023-01-04 08:50:00-05:00,383.17,
2023-01-04 08:51:00-05:00,383.07,
2023-01-04 08:52:00-05:00,383.06,
2023-01-04 08:53:00-05:00,383.0,
2023-01-04 08:54:00-05:00,382.915,
2023-01-04 08:55:00-05:00,382.82,
2023-01-04 08:56:00-05:00,382.75,
2023-01-04 08:57:00-05:00,382.84,
2023-01-04 08:58:00-05:00,382.95,
2023-01-04 08:59:00-05:00,382.92,
2023-01-04 09:00:00-05:00,382.81,
2023-01-04 09:01:00-05:00,382.73,
2023-01-04 09:02:00-05:00,382.57,
2023-01-04 09:03:00-05:00,382.52,
2023-01-04 09:04:00-05:00,382.6,
2023-01-04 09:05:00-05:00,382.59,
2023-01-04 09:06:00-05:00,382.56,
2023-01-04 09:07:00-05:00,382.6,
2023-01-04 09:08:00-05:00,382.6,
2023-01-04 09:09:00-05:00,382.58,
2023-01-04 09:10:00-05:00,382.57,
2023-01-04 09:11:00-05:00,382.76,
2023-01-04 09:12:00-05:00,382.48,
2023-01-04 09:13:00-05:00,382.49,
2023-01-04 09:14:00-05:00,382.56,
2023-01-04 09:30:00-05:00,382.8699951171875,3841.800048828125
2023-01-04 09:31:00-05:00,382.6700134277344,3839.989990234375
2023-01-04 09:32:00-05:00,382.3500061035156,3837.7099609375
2023-01-04 09:33:00-05:00,382.04998779296875,3834.68994140625
2023-01-04 09:34:00-05:00,382.4100036621094,3838.320068359375
2023-01-04 09:35:00-05:00,383.16009521484375,3845.949951171875
2023-01-04 09:36:00-05:00,383.4800109863281,3849.14990234375
2023-01-04 09:37:00-05:00,383.51251220703125,3848.75
2023-01-04 09:38:00-05:00,383.385009765625,3848.1298828125
2023-01-04 09:39:00-05:00,383.20001220703125,3846.659912109375
2023-01-04 09:40:00-05:00,383.7900085449219,3851.52001953125
2023-01-04 09:41:00-05:00,384.0400085449219,3854.2099609375
2023-01-04 09:42:00-05:00,383.70001220703125,3851.8798828125
2023-01-04 09:43:00-05:00,383.489990234375,3849.510009765625
2023-01-04 09:44:00-05:00,382.6117858886719,3840.8701171875
2023-01-04 09:45:00-05:00,382.5799865722656,3840.60009765625
2023-01-04 09:46:00-05:00,382.67999267578125,3841.179931640625
2023-01-04 09:47:00-05:00,382.8299865722656,3842.719970703125
2023-01-04 09:48:00-05:00,382.8299865722656,3842.889892578125
2023-01-04 09:49:00-05:00,382.70989990234375,3841.27001953125
2023-01-04 09:50:00-05:00,382.9200134277344,3844.5
2023-01-04 09:51:00-05:00,382.6499938964844,3841.3701171875
2023-01-04 09:52:00-05:00,382.70001220703125,3841.3701171875
2023-01-04 09:53:00-05:00,382.82000732421875,3842.39990234375
2023-01-04 09:54:00-05:00,382.8399963378906,3843.010009765625
2023-01-04 09:55:00-05:00,383.0199890136719,3844.340087890625
2023-01-04 09:56:00-05:00,382.8529968261719,3842.9599609375
2023-01-04 09:57:00-05:00,382.90008544921875,3843.820068359375
2023-01-04 09:58:00-05:00,383.05499267578125,3845.070068359375
2023-01-04 09:59:00-05:00,383.2300109863281,3846.3701171875
2023-01-04 10:00:00-05:00,382.260009765625,3835.360107421875
2023-01-04 10:01:00-05:00,382.7799987792969,3841.469970703125
2023-01-04 10:02:00-05:00,383.5199890136719,3849.610107421875
2023-01-04 10:03:00-05:00,382.6300048828125,3840.889892578125
2023-01-04 10:04:00-05:00,381.4360046386719,3829.429931640625
2023-01-04 10:05:00-05:00,381.2069091796875,3827.3798828125
2023-01-04 10:06:00-05:00,380.94000244140625,3825.0400390625
2023-01-04 10:07:00-05:00,380.9700012207031,3824.7099609375
2023-01-04 10:08:00-05:00,380.8299865722656,3823.080078125
2023-01-04 10:09:00-05:00,380.9200134277344,3823.75
2023-01-04 10:10:00-05:00,380.6600036621094,3821.330078125
2023-01-04 10:11:00-05:00,380.32000732421875,3817.43994140625
2023-01-04 10:12:00-05:00,380.3299865722656,3818.31005859375
2023-01-04 10:13:00-05:00,380.67999267578125,3821.25
2023-01-04 10:14:00-05:00,380.9599914550781,3823.760009765625
2023-01-04 10:15:00-05:00,381.0899963378906,3825.510009765625
2023-01-04 10:16:00-05:00,381.4100036621094,3828.280029296875
2023-01-04 10:17:00-05:00,381.45001220703125,3828.429931640625
2023-01-04 10:18:00-05:00,381.17999267578125,3825.75
2023-01-04 10:19:00-05:00,381.25,3826.989990234375
2023-01-04 10:20:00-05:00,381.3699951171875,3827.989990234375
2023-01-04 10:21:00-05:00,381.4200134277344,3828.610107421875
2023-01-04 10:22:00-05:00,380.95001220703125,3824.919921875
2023-01-04 10:23:00-05:00,380.7099914550781,3822.89990234375
2023-01-04 10:24:00-05:00,381.1199951171875,3825.949951171875
2023-01-04 10:25:00-05:00,380.8900146484375,3823.260009765625
2023-01-04 10:26:00-05:00,380.760009765625,3822.2099609375
2023-01-04 10:27:00-05:00,381.0552978515625,3824.2099609375
2023-01-04 10:28:00-05:00,381.2300109863281,3826.10009765625
2023-01-04 10:29:00-05:00,381.6499938964844,3830.43994140625
2023-01-04 10:30:00-05:00,381.2699890136719,3827.10009765625
2023-01-04 10:31:00-05:00,381.20001220703125,3825.5400390625
2023-01-04 10:32:00-05:00,381.04998779296875,3825.159912109375
2023-01-04 10:33:00-05:00,381.3999938964844,3827.719970703125
2023-01-04 10:34:00-05:00,381.3818054199219,3828.389892578125
2023-01-04 10:35:00-05:00,381.32000732421875,3827.989990234375
2023-01-04 10:36:00-05:00,381.6476135253906,3830.719970703125
2023-01-04 10:37:00-05:00,381.57000732421875,3830.31005859375
